,short_name,long_name,p_hat,record_length,distance_miles,WY,Stage
149,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,2011,7.941095526060741
150,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,2012,7.289243249972852
151,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,2013,7.607395349145349
152,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,2014,7.325548020522436
153,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,2015,7.493700024327502
154,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,2016,7.471847385843372
155,Beldon_BDL_1,SACRAMENTO_RIVER_AT_WALNUT_GROVE_B91650,0.606316881123891,21,24.93052362562075,2017,8.369999885559082
156,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1965,8.10381285566867
157,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1966,7.698938039148717
158,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1967,8.23327834239004
159,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1968,7.5591347258871195
160,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1969,8.361682420806071
161,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1970,8.163294806345649
162,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1971,7.827772499568157
163,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1972,7.484490471633825
164,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1973,8.679548726016298
165,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1974,7.884359324260406
166,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1975,7.549310032870392
167,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1976,7.234439096722708
168,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1977,7.303281728749152
169,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1978,7.952772837582406
170,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1979,7.488457155711597
171,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1980,8.541841809160134
172,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1981,7.478717880851072
173,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1982,8.100730676492272
174,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1983,8.92074134050454
175,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1984,8.799165327230364
176,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1986,8.287315502686845
177,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1987,7.7254684410927394
178,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1988,7.753615516506314
179,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1989,7.541767882707623
180,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1990,7.769920306129387
181,Beldon_BDL_1,SAN_JOAQUIN_RIVER_AT_ANTIOCH_B95020,0.7994049312876402,21,14.81276927148531,1991,7.458072767698126
